timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1663495981768,5070,Get Books,200,OK,Endurance_test 1-1,text,true,,909819,192,3,3,https://project-three-application-type.azurewebsites.net/api/Books,1946,0,1661
1663495986839,402,Get Book by ID,200,OK,Endurance_test 1-1,text,true,,5276,194,3,3,https://project-three-application-type.azurewebsites.net/api/Books/7,399,0,0
1663495987241,507,Post Books,200,OK,Endurance_test 1-1,text,true,,403,363,4,4,https://project-three-application-type.azurewebsites.net/api/Books,507,0,0
1663495987749,372,Delete book,200,OK,Endurance_test 1-1,,true,,211,216,4,4,https://project-three-application-type.azurewebsites.net/api/Books/7,372,0,0
1663495983779,4401,Get Books,200,OK,Endurance_test 1-2,text,true,,909234,192,4,4,https://project-three-application-type.azurewebsites.net/api/Books,1133,0,820
1663495988122,240,Put books,200,OK,Endurance_test 1-1,text,true,,403,362,4,4,https://project-three-application-type.azurewebsites.net/api/Books/7,240,0,0
1663495988181,318,Get Book by ID,200,OK,Endurance_test 1-2,text,true,,6079,194,4,4,https://project-three-application-type.azurewebsites.net/api/Books/4,311,0,0
1663495988363,427,Get Users,200,OK,Endurance_test 1-1,text,true,,1212,192,4,4,https://project-three-application-type.azurewebsites.net/api/Users,427,0,0
1663495988499,300,Post Books,200,OK,Endurance_test 1-2,text,true,,403,363,4,4,https://project-three-application-type.azurewebsites.net/api/Books,300,0,0
1663495988790,345,Post Users,200,OK,Endurance_test 1-1,text,true,,403,277,4,4,https://project-three-application-type.azurewebsites.net/api/Users,345,0,0
1663495988799,338,Delete book,200,OK,Endurance_test 1-2,,true,,211,216,4,4,https://project-three-application-type.azurewebsites.net/api/Books/4,338,0,0
1663495989138,261,Put books,200,OK,Endurance_test 1-2,text,true,,403,362,4,4,https://project-three-application-type.azurewebsites.net/api/Books/4,261,0,0
1663495989399,301,Get Users,200,OK,Endurance_test 1-2,text,true,,1212,192,4,4,https://project-three-application-type.azurewebsites.net/api/Users,301,0,0
1663495989140,560,Delete User,200,OK,Endurance_test 1-1,,true,,211,216,4,4,http://project-three-application-type.azurewebsites.net/api/Users/7,560,0,257
1663495989701,437,Get User by Id,200,OK,Endurance_test 1-1,text,true,,462,194,5,5,https://project-three-application-type.azurewebsites.net/api/Users/7,437,0,0
1663495989701,469,Post Users,200,OK,Endurance_test 1-2,text,true,,403,278,5,5,https://project-three-application-type.azurewebsites.net/api/Users,469,0,0
1663495990138,367,Put Users,200,OK,Endurance_test 1-1,text,true,,403,278,5,5,https://project-three-application-type.azurewebsites.net/api/Users/7,367,0,0
1663495990171,665,Delete User,200,OK,Endurance_test 1-2,,true,,211,216,4,4,http://project-three-application-type.azurewebsites.net/api/Users/4,665,0,333
1663495990837,596,Get User by Id,200,OK,Endurance_test 1-2,text,true,,462,194,4,4,https://project-three-application-type.azurewebsites.net/api/Users/4,596,0,0
1663495991434,453,Put Users,200,OK,Endurance_test 1-2,text,true,,403,279,5,5,https://project-three-application-type.azurewebsites.net/api/Users/4,453,0,0
1663495985778,6350,Get Books,200,OK,Endurance_test 1-3,text,true,,926325,192,4,4,https://project-three-application-type.azurewebsites.net/api/Books,1942,0,1340
1663495987748,4960,Get Books,200,OK,Endurance_test 1-4,text,true,,924350,192,4,4,https://project-three-application-type.azurewebsites.net/api/Books,1392,0,1042
1663495992128,646,Get Book by ID,200,OK,Endurance_test 1-3,text,true,,4937,195,4,4,https://project-three-application-type.azurewebsites.net/api/Books/10,646,0,0
1663495992709,437,Get Book by ID,200,OK,Endurance_test 1-4,text,true,,4068,194,4,4,https://project-three-application-type.azurewebsites.net/api/Books/7,437,0,0
1663495992775,372,Post Books,200,OK,Endurance_test 1-3,text,true,,403,363,4,4,https://project-three-application-type.azurewebsites.net/api/Books,372,0,0
1663495993147,396,Post Books,200,OK,Endurance_test 1-4,text,true,,403,363,4,4,https://project-three-application-type.azurewebsites.net/api/Books,396,0,0
1663495993147,396,Delete book,200,OK,Endurance_test 1-3,,true,,211,217,4,4,https://project-three-application-type.azurewebsites.net/api/Books/10,396,0,0
1663495993544,606,Delete book,200,OK,Endurance_test 1-4,,true,,211,216,5,5,https://project-three-application-type.azurewebsites.net/api/Books/7,606,0,0
1663495993544,606,Put books,200,OK,Endurance_test 1-3,text,true,,403,363,5,5,https://project-three-application-type.azurewebsites.net/api/Books/10,606,0,0
1663495994151,221,Put books,200,OK,Endurance_test 1-4,text,true,,403,362,5,5,https://project-three-application-type.azurewebsites.net/api/Books/7,221,0,0
1663495994151,239,Get Users,200,OK,Endurance_test 1-3,text,true,,1212,192,5,5,https://project-three-application-type.azurewebsites.net/api/Users,239,0,0
1663495994372,337,Get Users,200,OK,Endurance_test 1-4,text,true,,1212,192,5,5,https://project-three-application-type.azurewebsites.net/api/Users,337,0,0
1663495994390,342,Post Users,200,OK,Endurance_test 1-3,text,true,,403,278,5,5,https://project-three-application-type.azurewebsites.net/api/Users,342,0,0
1663495994710,241,Post Users,200,OK,Endurance_test 1-4,text,true,,403,279,5,5,https://project-three-application-type.azurewebsites.net/api/Users,241,0,0
1663495994733,876,Delete User,200,OK,Endurance_test 1-3,,true,,211,217,5,5,http://project-three-application-type.azurewebsites.net/api/Users/10,876,0,296
1663495994952,1074,Delete User,200,OK,Endurance_test 1-4,,true,,211,216,6,6,http://project-three-application-type.azurewebsites.net/api/Users/7,1074,0,450
1663495995610,515,Get User by Id,200,OK,Endurance_test 1-3,text,true,,465,195,6,6,https://project-three-application-type.azurewebsites.net/api/Users/10,515,0,0
1663495996027,316,Get User by Id,200,OK,Endurance_test 1-4,text,true,,462,194,6,6,https://project-three-application-type.azurewebsites.net/api/Users/7,315,0,0
1663495996126,267,Put Users,200,OK,Endurance_test 1-3,text,true,,403,280,6,6,https://project-three-application-type.azurewebsites.net/api/Users/10,267,0,0
1663495996343,348,Put Users,200,OK,Endurance_test 1-4,text,true,,403,280,5,5,https://project-three-application-type.azurewebsites.net/api/Users/7,348,0,0
1663495989730,31792,Get Books,200,OK,Endurance_test 1-5,text,true,,936451,192,16,16,https://project-three-application-type.azurewebsites.net/api/Books,2037,0,1447
1663496021523,5610,Get Book by ID,200,OK,Endurance_test 1-5,text,true,,5658,194,19,19,https://project-three-application-type.azurewebsites.net/api/Books/4,4744,0,0
1663495991730,35583,Get Books,200,OK,Endurance_test 1-6,text,true,,924602,192,19,19,https://project-three-application-type.azurewebsites.net/api/Books,1655,0,1195
1663496027134,646,Post Books,200,OK,Endurance_test 1-5,text,true,,403,364,20,20,https://project-three-application-type.azurewebsites.net/api/Books,646,0,0
1663496027313,865,Get Book by ID,200,OK,Endurance_test 1-6,text,true,,4918,195,20,20,https://project-three-application-type.azurewebsites.net/api/Books/10,860,0,0
1663496027781,1180,Delete book,200,OK,Endurance_test 1-5,,true,,211,216,20,20,https://project-three-application-type.azurewebsites.net/api/Books/4,1180,0,0
1663496028179,1149,Post Books,200,OK,Endurance_test 1-6,text,true,,403,363,20,20,https://project-three-application-type.azurewebsites.net/api/Books,1149,0,0
1663496029329,1122,Delete book,200,OK,Endurance_test 1-6,,true,,211,217,21,21,https://project-three-application-type.azurewebsites.net/api/Books/10,1122,0,0
1663496030451,2192,Put books,200,OK,Endurance_test 1-6,text,true,,403,363,22,22,https://project-three-application-type.azurewebsites.net/api/Books/10,2192,0,0
1663496028962,4118,Put books,200,OK,Endurance_test 1-5,text,true,,403,363,22,22,https://project-three-application-type.azurewebsites.net/api/Books/4,4118,0,0
1663496032644,745,Get Users,200,OK,Endurance_test 1-6,text,true,,1212,192,22,22,https://project-three-application-type.azurewebsites.net/api/Users,745,0,0
1663496033081,829,Get Users,200,OK,Endurance_test 1-5,text,true,,1212,192,23,23,https://project-three-application-type.azurewebsites.net/api/Users,829,0,0
1663496033390,867,Post Users,200,OK,Endurance_test 1-6,text,true,,403,277,23,23,https://project-three-application-type.azurewebsites.net/api/Users,867,0,0
1663496034260,2025,Delete User,200,OK,Endurance_test 1-6,,true,,211,217,24,24,http://project-three-application-type.azurewebsites.net/api/Users/10,2025,0,896
1663496033910,2647,Post Users,200,OK,Endurance_test 1-5,text,true,,403,280,24,24,https://project-three-application-type.azurewebsites.net/api/Users,2647,0,0
1663496036286,1022,Get User by Id,200,OK,Endurance_test 1-6,text,true,,465,195,24,24,https://project-three-application-type.azurewebsites.net/api/Users/10,1022,0,0
1663496037308,1189,Put Users,200,OK,Endurance_test 1-6,text,true,,403,279,25,25,https://project-three-application-type.azurewebsites.net/api/Users/10,1188,0,0
1663496036559,2276,Delete User,200,OK,Endurance_test 1-5,,true,,211,216,24,24,http://project-three-application-type.azurewebsites.net/api/Users/4,2276,0,1154
1663496038836,891,Get User by Id,200,OK,Endurance_test 1-5,text,true,,462,194,25,25,https://project-three-application-type.azurewebsites.net/api/Users/4,891,0,0
1663496039728,931,Put Users,200,OK,Endurance_test 1-5,text,true,,403,281,25,25,https://project-three-application-type.azurewebsites.net/api/Users/4,931,0,0
1663495993731,56941,Get Books,200,OK,Endurance_test 1-7,text,true,,916982,192,24,24,https://project-three-application-type.azurewebsites.net/api/Books,1330,0,1001
1663496050672,2173,Get Book by ID,200,OK,Endurance_test 1-7,text,true,,5916,194,24,24,https://project-three-application-type.azurewebsites.net/api/Books/7,2173,0,0
1663496052846,2866,Post Books,200,OK,Endurance_test 1-7,text,true,,403,363,24,24,https://project-three-application-type.azurewebsites.net/api/Books,2866,0,0
1663495999731,57058,Get Books,200,OK,Endurance_test 1-10,text,true,,919040,192,24,24,https://project-three-application-type.azurewebsites.net/api/Books,2528,0,2159
1663496056789,819,Get Book by ID,200,OK,Endurance_test 1-10,text,true,,4417,194,24,24,https://project-three-application-type.azurewebsites.net/api/Books/7,818,0,0
1663496057608,984,Post Books,200,OK,Endurance_test 1-10,text,true,,403,364,24,24,https://project-three-application-type.azurewebsites.net/api/Books,984,0,0
1663496058593,993,Delete book,200,OK,Endurance_test 1-10,,true,,211,216,24,24,https://project-three-application-type.azurewebsites.net/api/Books/7,993,0,0
1663496055713,4075,Delete book,200,OK,Endurance_test 1-7,,true,,211,216,24,24,https://project-three-application-type.azurewebsites.net/api/Books/7,4075,0,3290
1663496059586,933,Put books,200,OK,Endurance_test 1-10,text,true,,403,363,24,24,https://project-three-application-type.azurewebsites.net/api/Books/7,933,0,0
1663496059789,1133,Put books,200,OK,Endurance_test 1-7,text,true,,403,362,24,24,https://project-three-application-type.azurewebsites.net/api/Books/7,1133,0,0
1663496060922,867,Get Users,200,OK,Endurance_test 1-7,text,true,,1212,192,24,24,https://project-three-application-type.azurewebsites.net/api/Users,867,0,0
1663496061790,2308,Post Users,200,OK,Endurance_test 1-7,text,true,,403,278,24,24,https://project-three-application-type.azurewebsites.net/api/Users,2308,0,0
1663496060520,4590,Get Users,200,OK,Endurance_test 1-10,text,true,,1212,192,24,24,https://project-three-application-type.azurewebsites.net/api/Users,4589,0,3367
1663496065110,509,Post Users,200,OK,Endurance_test 1-10,text,true,,403,280,24,24,https://project-three-application-type.azurewebsites.net/api/Users,509,0,0
1663496064099,1612,Delete User,200,OK,Endurance_test 1-7,,true,,211,216,24,24,http://project-three-application-type.azurewebsites.net/api/Users/7,1612,0,1217
1663496065712,955,Get User by Id,200,OK,Endurance_test 1-7,text,true,,462,194,24,24,https://project-three-application-type.azurewebsites.net/api/Users/7,955,0,0
1663496065621,1604,Delete User,200,OK,Endurance_test 1-10,,true,,211,216,24,24,http://project-three-application-type.azurewebsites.net/api/Users/7,1604,0,888
1663496066668,1177,Put Users,200,OK,Endurance_test 1-7,text,true,,403,279,24,24,https://project-three-application-type.azurewebsites.net/api/Users/7,1176,0,0
1663496067226,1173,Get User by Id,200,OK,Endurance_test 1-10,text,true,,462,194,23,23,https://project-three-application-type.azurewebsites.net/api/Users/7,1173,0,0
1663496068400,817,Put Users,200,OK,Endurance_test 1-10,text,true,,403,281,23,23,https://project-three-application-type.azurewebsites.net/api/Users/7,817,0,0
1663495997730,73464,Get Books,200,OK,Endurance_test 1-9,text,true,,944826,192,22,22,https://project-three-application-type.azurewebsites.net/api/Books,2316,0,1570
1663495995732,77766,Get Books,200,OK,Endurance_test 1-8,text,true,,925212,192,22,22,https://project-three-application-type.azurewebsites.net/api/Books,1817,0,1081
1663496003743,70504,Get Books,200,OK,Endurance_test 1-12,text,true,,929508,192,22,22,https://project-three-application-type.azurewebsites.net/api/Books,3299,0,2100
1663496073499,1244,Get Book by ID,200,OK,Endurance_test 1-8,text,true,,5149,194,22,22,https://project-three-application-type.azurewebsites.net/api/Books/4,1243,0,772
1663496074743,1168,Post Books,200,OK,Endurance_test 1-8,text,true,,403,363,22,22,https://project-three-application-type.azurewebsites.net/api/Books,1168,0,0
1663496075912,1215,Delete book,200,OK,Endurance_test 1-8,,true,,211,216,22,22,https://project-three-application-type.azurewebsites.net/api/Books/4,1215,0,0
1663496007712,70033,Get Books,200,OK,Endurance_test 1-14,text,true,,910622,192,22,22,https://project-three-application-type.azurewebsites.net/api/Books,3797,0,2820
1663496074250,3586,Get Book by ID,200,OK,Endurance_test 1-12,text,true,,5269,195,22,22,https://project-three-application-type.azurewebsites.net/api/Books/10,3576,0,2618
1663496077128,899,Put books,200,OK,Endurance_test 1-8,text,true,,403,362,22,22,https://project-three-application-type.azurewebsites.net/api/Books/4,899,0,0
1663496077838,790,Post Books,200,OK,Endurance_test 1-12,text,true,,403,363,22,22,https://project-three-application-type.azurewebsites.net/api/Books,790,0,0
1663496078028,728,Get Users,200,OK,Endurance_test 1-8,text,true,,1212,192,22,22,https://project-three-application-type.azurewebsites.net/api/Users,728,0,0
1663496078629,619,Delete book,200,OK,Endurance_test 1-12,,true,,211,217,22,22,https://project-three-application-type.azurewebsites.net/api/Books/10,619,0,0
1663496078756,609,Post Users,200,OK,Endurance_test 1-8,text,true,,403,278,22,22,https://project-three-application-type.azurewebsites.net/api/Users,609,0,0
1663496079249,222,Put books,200,OK,Endurance_test 1-12,text,true,,403,363,22,22,https://project-three-application-type.azurewebsites.net/api/Books/10,222,0,0
1663496077746,1765,Get Book by ID,200,OK,Endurance_test 1-14,text,true,,4924,194,22,22,https://project-three-application-type.azurewebsites.net/api/Books/4,1764,0,1479
1663496079472,484,Get Users,200,OK,Endurance_test 1-12,text,true,,1212,192,22,22,https://project-three-application-type.azurewebsites.net/api/Users,484,0,0
1663496079512,453,Post Books,200,OK,Endurance_test 1-14,text,true,,403,363,22,22,https://project-three-application-type.azurewebsites.net/api/Books,453,0,0
1663496079366,1081,Delete User,200,OK,Endurance_test 1-8,,true,,211,216,22,22,http://project-three-application-type.azurewebsites.net/api/Users/4,1081,0,282
1663496071195,9995,Get Book by ID,200,OK,Endurance_test 1-9,text,true,,6166,195,22,22,https://project-three-application-type.azurewebsites.net/api/Books/10,8776,0,8269
1663496079957,1245,Post Users,200,OK,Endurance_test 1-12,text,true,,403,278,22,22,https://project-three-application-type.azurewebsites.net/api/Users,1245,0,0
1663496080447,907,Get User by Id,200,OK,Endurance_test 1-8,text,true,,462,194,22,22,https://project-three-application-type.azurewebsites.net/api/Users/4,907,0,0
1663496001735,79719,Get Books,200,OK,Endurance_test 1-11,text,true,,928253,192,22,22,https://project-three-application-type.azurewebsites.net/api/Books,1629,0,1006
1663496079966,2006,Delete book,200,OK,Endurance_test 1-14,,true,,211,216,22,22,https://project-three-application-type.azurewebsites.net/api/Books/4,2006,0,0
1663496081191,841,Post Books,200,OK,Endurance_test 1-9,text,true,,403,363,22,22,https://project-three-application-type.azurewebsites.net/api/Books,841,0,0
1663496081354,1018,Put Users,200,OK,Endurance_test 1-8,text,true,,403,279,22,22,https://project-three-application-type.azurewebsites.net/api/Users/4,1018,0,0
1663496081973,865,Put books,200,OK,Endurance_test 1-14,text,true,,403,362,21,21,https://project-three-application-type.azurewebsites.net/api/Books/4,865,0,0
1663496015729,67178,Get Books,200,OK,Endurance_test 1-18,text,true,,913275,192,21,21,https://project-three-application-type.azurewebsites.net/api/Books,3760,0,2896
1663496081203,1706,Delete User,200,OK,Endurance_test 1-12,,true,,211,217,21,21,http://project-three-application-type.azurewebsites.net/api/Users/10,1706,0,832
1663496082033,876,Delete book,200,OK,Endurance_test 1-9,,true,,211,217,21,21,https://project-three-application-type.azurewebsites.net/api/Books/10,876,0,0
1663496082838,745,Get Users,200,OK,Endurance_test 1-14,text,true,,1212,192,21,21,https://project-three-application-type.azurewebsites.net/api/Users,745,0,0
1663496082910,989,Get User by Id,200,OK,Endurance_test 1-12,text,true,,465,195,21,21,https://project-three-application-type.azurewebsites.net/api/Users/10,989,0,0
1663496082910,989,Put books,200,OK,Endurance_test 1-9,text,true,,403,363,21,21,https://project-three-application-type.azurewebsites.net/api/Books/10,989,0,0
1663496027727,56401,Get Books,200,OK,Endurance_test 1-24,text,true,,909240,192,21,21,https://project-three-application-type.azurewebsites.net/api/Books,7008,0,6205
1663496083584,559,Post Users,200,OK,Endurance_test 1-14,text,true,,403,279,21,21,https://project-three-application-type.azurewebsites.net/api/Users,559,0,0
1663496083900,420,Get Users,200,OK,Endurance_test 1-9,text,true,,1212,192,21,21,https://project-three-application-type.azurewebsites.net/api/Users,420,0,0
1663496083900,422,Put Users,200,OK,Endurance_test 1-12,text,true,,403,280,21,21,https://project-three-application-type.azurewebsites.net/api/Users/10,422,0,0
1663496081455,3071,Get Book by ID,200,OK,Endurance_test 1-11,text,true,,4861,194,20,20,https://project-three-application-type.azurewebsites.net/api/Books/4,3071,0,2509
1663496009713,75003,Get Books,200,OK,Endurance_test 1-15,text,true,,909248,192,20,20,https://project-three-application-type.azurewebsites.net/api/Books,3777,0,2819
1663496084129,620,Get Book by ID,200,OK,Endurance_test 1-24,text,true,,4115,195,20,20,https://project-three-application-type.azurewebsites.net/api/Books/10,596,0,0
1663496084321,472,Post Users,200,OK,Endurance_test 1-9,text,true,,403,279,20,20,https://project-three-application-type.azurewebsites.net/api/Users,472,0,0
1663496084527,378,Post Books,200,OK,Endurance_test 1-11,text,true,,403,363,20,20,https://project-three-application-type.azurewebsites.net/api/Books,378,0,0
1663496084145,1179,Delete User,200,OK,Endurance_test 1-14,,true,,211,216,20,20,http://project-three-application-type.azurewebsites.net/api/Users/4,1179,0,539
1663496084750,723,Post Books,200,OK,Endurance_test 1-24,text,true,,403,363,20,20,https://project-three-application-type.azurewebsites.net/api/Books,723,0,0
1663496082908,2858,Get Book by ID,200,OK,Endurance_test 1-18,text,true,,6530,195,20,20,https://project-three-application-type.azurewebsites.net/api/Books/10,2853,0,1885
1663496084907,1082,Delete book,200,OK,Endurance_test 1-11,,true,,211,216,20,20,https://project-three-application-type.azurewebsites.net/api/Books/4,1082,0,0
1663496085325,991,Get User by Id,200,OK,Endurance_test 1-14,text,true,,462,194,20,20,https://project-three-application-type.azurewebsites.net/api/Users/4,991,0,0
1663496085474,1031,Delete book,200,OK,Endurance_test 1-24,,true,,211,217,20,20,https://project-three-application-type.azurewebsites.net/api/Books/10,1031,0,0
1663496084796,1907,Delete User,200,OK,Endurance_test 1-9,,true,,211,217,20,20,http://project-three-application-type.azurewebsites.net/api/Users/10,1907,0,810
1663496085767,1085,Post Books,200,OK,Endurance_test 1-18,text,true,,403,363,20,20,https://project-three-application-type.azurewebsites.net/api/Books,1085,0,0
1663496085989,1000,Put books,200,OK,Endurance_test 1-11,text,true,,403,362,20,20,https://project-three-application-type.azurewebsites.net/api/Books/4,1000,0,0
1663496086317,968,Put Users,200,OK,Endurance_test 1-14,text,true,,403,280,20,20,https://project-three-application-type.azurewebsites.net/api/Users/4,968,0,0
1663496086505,999,Put books,200,OK,Endurance_test 1-24,text,true,,403,363,19,19,https://project-three-application-type.azurewebsites.net/api/Books/10,999,0,0
1663496086703,841,Get User by Id,200,OK,Endurance_test 1-9,text,true,,465,195,19,19,https://project-three-application-type.azurewebsites.net/api/Users/10,841,0,0
1663496017733,70175,Get Books,200,OK,Endurance_test 1-19,text,true,,921112,192,19,19,https://project-three-application-type.azurewebsites.net/api/Books,3813,0,2792
1663496086989,962,Get Users,200,OK,Endurance_test 1-11,text,true,,1212,192,19,19,https://project-three-application-type.azurewebsites.net/api/Users,962,0,0
1663496011718,76517,Get Books,200,OK,Endurance_test 1-16,text,true,,914673,192,19,19,https://project-three-application-type.azurewebsites.net/api/Books,4211,0,2992
1663496087504,786,Get Users,200,OK,Endurance_test 1-24,text,true,,1212,192,19,19,https://project-three-application-type.azurewebsites.net/api/Users,785,0,0
1663496087544,763,Put Users,200,OK,Endurance_test 1-9,text,true,,403,281,19,19,https://project-three-application-type.azurewebsites.net/api/Users/10,763,0,0
1663496087952,504,Post Users,200,OK,Endurance_test 1-11,text,true,,403,277,18,18,https://project-three-application-type.azurewebsites.net/api/Users,504,0,0
1663496086853,1947,Delete book,200,OK,Endurance_test 1-18,,true,,211,217,18,18,https://project-three-application-type.azurewebsites.net/api/Books/10,1947,0,0
1663496005713,83333,Get Books,200,OK,Endurance_test 1-13,text,true,,927268,192,18,18,https://project-three-application-type.azurewebsites.net/api/Books,4096,0,3167
1663496088801,598,Put books,200,OK,Endurance_test 1-18,text,true,,403,363,18,18,https://project-three-application-type.azurewebsites.net/api/Books/10,598,0,0
1663496088457,1289,Delete User,200,OK,Endurance_test 1-11,,true,,211,216,18,18,http://project-three-application-type.azurewebsites.net/api/Users/4,1289,0,486
1663496019732,70388,Get Books,200,OK,Endurance_test 1-20,text,true,,916543,192,18,18,https://project-three-application-type.azurewebsites.net/api/Books,5254,0,4277
1663496089399,736,Get Users,200,OK,Endurance_test 1-18,text,true,,1212,192,18,18,https://project-three-application-type.azurewebsites.net/api/Users,736,0,0
1663496089746,523,Get User by Id,200,OK,Endurance_test 1-11,text,true,,462,194,18,18,https://project-three-application-type.azurewebsites.net/api/Users/4,523,0,0
1663496090136,941,Post Users,200,OK,Endurance_test 1-18,text,true,,403,278,18,18,https://project-three-application-type.azurewebsites.net/api/Users,941,0,0
1663496088290,2916,Post Users,200,OK,Endurance_test 1-24,text,true,,403,279,18,18,https://project-three-application-type.azurewebsites.net/api/Users,2916,0,1940
1663496090269,956,Put Users,200,OK,Endurance_test 1-11,text,true,,403,278,18,18,https://project-three-application-type.azurewebsites.net/api/Users/4,956,0,0
1663496087909,3318,Get Book by ID,200,OK,Endurance_test 1-19,text,true,,5413,194,18,18,https://project-three-application-type.azurewebsites.net/api/Books/7,3317,0,2321
1663496091227,523,Post Books,200,OK,Endurance_test 1-19,text,true,,403,363,17,17,https://project-three-application-type.azurewebsites.net/api/Books,523,0,0
1663496089048,2926,Get Book by ID,200,OK,Endurance_test 1-13,text,true,,5750,194,17,17,https://project-three-application-type.azurewebsites.net/api/Books/7,2916,0,2293
1663496091079,1668,Delete User,200,OK,Endurance_test 1-18,,true,,211,217,17,17,http://project-three-application-type.azurewebsites.net/api/Users/10,1668,0,557
1663496084717,8328,Get Book by ID,200,OK,Endurance_test 1-15,text,true,,4070,195,17,17,https://project-three-application-type.azurewebsites.net/api/Books/10,8324,0,7007
1663496091975,1263,Post Books,200,OK,Endurance_test 1-13,text,true,,403,363,17,17,https://project-three-application-type.azurewebsites.net/api/Books,1263,0,0
1663496088236,5283,Get Book by ID,200,OK,Endurance_test 1-16,text,true,,5405,194,17,17,https://project-three-application-type.azurewebsites.net/api/Books/7,5283,0,4193
1663496091208,2744,Delete User,200,OK,Endurance_test 1-24,,true,,211,217,17,17,http://project-three-application-type.azurewebsites.net/api/Users/10,2744,0,516
1663496091751,2213,Delete book,200,OK,Endurance_test 1-19,,true,,211,216,17,17,https://project-three-application-type.azurewebsites.net/api/Books/7,2213,0,0
1663496092748,1216,Get User by Id,200,OK,Endurance_test 1-18,text,true,,465,195,17,17,https://project-three-application-type.azurewebsites.net/api/Users/10,1216,0,0
1663496090120,3902,Get Book by ID,200,OK,Endurance_test 1-20,text,true,,4965,194,17,17,https://project-three-application-type.azurewebsites.net/api/Books/4,3902,0,2628
1663496093061,1029,Post Books,200,OK,Endurance_test 1-15,text,true,,403,364,17,17,https://project-three-application-type.azurewebsites.net/api/Books,1029,0,0
1663496093238,972,Delete book,200,OK,Endurance_test 1-13,,true,,211,216,17,17,https://project-three-application-type.azurewebsites.net/api/Books/7,972,0,0
1663496093520,878,Post Books,200,OK,Endurance_test 1-16,text,true,,403,363,17,17,https://project-three-application-type.azurewebsites.net/api/Books,878,0,0
1663496093952,524,Get User by Id,200,OK,Endurance_test 1-24,text,true,,465,195,17,17,https://project-three-application-type.azurewebsites.net/api/Users/10,524,0,0
1663496093965,512,Put Users,200,OK,Endurance_test 1-18,text,true,,403,280,17,17,https://project-three-application-type.azurewebsites.net/api/Users/10,512,0,0
1663496093965,513,Put books,200,OK,Endurance_test 1-19,text,true,,403,362,17,17,https://project-three-application-type.azurewebsites.net/api/Books/7,513,0,0
1663496094022,461,Post Books,200,OK,Endurance_test 1-20,text,true,,403,364,16,16,https://project-three-application-type.azurewebsites.net/api/Books,461,0,0
1663496094090,583,Delete book,200,OK,Endurance_test 1-15,,true,,211,217,16,16,https://project-three-application-type.azurewebsites.net/api/Books/10,583,0,0
1663496094210,466,Put books,200,OK,Endurance_test 1-13,text,true,,403,362,16,16,https://project-three-application-type.azurewebsites.net/api/Books/7,466,0,0
1663496094398,321,Delete book,200,OK,Endurance_test 1-16,,true,,211,216,16,16,https://project-three-application-type.azurewebsites.net/api/Books/7,321,0,0
1663496094477,285,Put Users,200,OK,Endurance_test 1-24,text,true,,403,281,16,16,https://project-three-application-type.azurewebsites.net/api/Users/10,285,0,0
1663496094484,297,Delete book,200,OK,Endurance_test 1-20,,true,,211,216,15,15,https://project-three-application-type.azurewebsites.net/api/Books/4,297,0,0
1663496094478,305,Get Users,200,OK,Endurance_test 1-19,text,true,,1212,192,15,15,https://project-three-application-type.azurewebsites.net/api/Users,305,0,0
1663496094676,241,Get Users,200,OK,Endurance_test 1-13,text,true,,1212,192,15,15,https://project-three-application-type.azurewebsites.net/api/Users,241,0,0
1663496094674,243,Put books,200,OK,Endurance_test 1-15,text,true,,403,364,15,15,https://project-three-application-type.azurewebsites.net/api/Books/10,243,0,0
1663496094720,353,Put books,200,OK,Endurance_test 1-16,text,true,,403,362,15,15,https://project-three-application-type.azurewebsites.net/api/Books/7,353,0,0
1663496094783,525,Post Users,200,OK,Endurance_test 1-19,text,true,,403,279,15,15,https://project-three-application-type.azurewebsites.net/api/Users,525,0,0
1663496094782,526,Put books,200,OK,Endurance_test 1-20,text,true,,403,363,15,15,https://project-three-application-type.azurewebsites.net/api/Books/4,526,0,0
1663496094918,551,Post Users,200,OK,Endurance_test 1-13,text,true,,403,278,15,15,https://project-three-application-type.azurewebsites.net/api/Users,550,0,0
1663496094918,553,Get Users,200,OK,Endurance_test 1-15,text,true,,1212,192,15,15,https://project-three-application-type.azurewebsites.net/api/Users,553,0,0
1663496095077,577,Get Users,200,OK,Endurance_test 1-16,text,true,,1212,192,15,15,https://project-three-application-type.azurewebsites.net/api/Users,577,0,0
1663496095309,479,Get Users,200,OK,Endurance_test 1-20,text,true,,1212,192,15,15,https://project-three-application-type.azurewebsites.net/api/Users,479,0,0
1663496095472,521,Post Users,200,OK,Endurance_test 1-15,text,true,,403,280,15,15,https://project-three-application-type.azurewebsites.net/api/Users,521,0,0
1663496095654,696,Post Users,200,OK,Endurance_test 1-16,text,true,,403,277,15,15,https://project-three-application-type.azurewebsites.net/api/Users,696,0,0
1663496025735,70654,Get Books,200,OK,Endurance_test 1-23,text,true,,926572,192,15,15,https://project-three-application-type.azurewebsites.net/api/Books,3916,0,2674
1663496021730,74676,Get Books,200,OK,Endurance_test 1-21,text,true,,917391,192,15,15,https://project-three-application-type.azurewebsites.net/api/Books,4468,0,3239
